sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,sequence_dir
34,thesis_stride8_qa,62,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.8433183895780685,0.6003844738006592,0.975307047367096,114,0.475,1327086.3234042553,91687,2073600,2021.1840746743187,2026-05-25T18:22:15Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_8359c601_t056s
35,thesis_stride8_qa,63,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,234,6,0.975,0.025,0.6,32,0,0.8446198783369145,0.6003844738006592,0.9695402979850769,160,0.6666666666666666,1212154.8461538462,91687,2042280,1950.1090398629465,2026-05-25T18:23:09Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_8359c601_t064s
36,thesis_stride8_qa,65,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,232,8,0.9666666666666667,0.03333333333333333,0.6,32,0,0.9239625874264487,0.609574556350708,0.9775767922401428,44,0.18333333333333332,1196158.7974137932,55760,1588680,1555.835348308089,2026-05-25T18:24:48Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_8359c601_t080s
37,thesis_stride8_qa,76,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,216,24,0.9,0.1,0.6,32,0,0.8543179344247889,0.6007130146026611,0.9664007425308228,8,0.03333333333333333,1349635.5787037036,543348,1649964,2120.053289946024,2026-05-25T18:33:43Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_f4a8dd7a_t048s
38,thesis_stride8_qa,81,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,88.0,98.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,219,21,0.9125,0.0875,0.6,32,0,0.8065377220715562,0.6117233633995056,0.959953784942627,86,0.35833333333333334,1382295.296803653,550470,1770120,2288.680819507612,2026-05-25T18:37:46Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_f4a8dd7a_t088s
39,thesis_stride8_qa,85,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,120.0,130.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,221,19,0.9208333333333333,0.07916666666666666,0.6,32,0,0.8379775099624875,0.6020801067352295,0.962630569934845,15,0.0625,1226139.0452488689,487932,1523880,2213.4132271176095,2026-05-25T18:41:41Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_370_healthy\sequence_yashan_dhaliwal_ra_f4a8dd7a_t120s
40,thesis_stride8_qa,106,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.996571820363386,1750,58.34,231,9,0.9625,0.0375,0.6,32,0,0.8511596487198041,0.6012400984764099,0.9440397620201111,146,0.6083333333333333,1612227.7965367965,243000,1792800,3420.8921667017003,2026-05-25T19:02:16Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t000s
41,thesis_stride8_qa,107,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,8.0,18.0,8.0,2.0,29.996571820363386,1750,58.34,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.8571727795150659,0.6008943915367126,0.9500367641448975,108,0.45,1453575.91416309,157179,1852200,3241.900246583992,2026-05-25T19:03:11Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t008s
42,thesis_stride8_qa,108,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.996571820363386,1750,58.34,230,10,0.9583333333333334,0.041666666666666664,0.6,32,0,0.8816673084445622,0.6008943915367126,0.9575057029724121,93,0.3875,1380433.2260869564,357837,1530360,3327.9745011353602,2026-05-25T19:04:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t016s
43,thesis_stride8_qa,109,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.996571820363386,1750,58.34,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8182910595621381,0.6011239886283875,0.9504741430282593,217,0.9041666666666667,1078118.949579832,35872,1681560,2975.9787814459205,2026-05-25T19:04:51Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t024s
44,thesis_stride8_qa,110,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.996571820363386,1750,58.34,240,0,1.0,0.0,0.6,32,0,0.9007722429931164,0.6052395701408386,0.9650089740753174,221,0.9208333333333333,1218570.1416666666,37638,1382106,3221.688347358449,2026-05-25T19:05:42Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t032s
45,thesis_stride8_qa,111,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996571820363386,1750,58.34,240,0,1.0,0.0,0.6,32,0,0.8809874174495538,0.6194474101066589,0.9650089740753174,215,0.8958333333333334,1456076.1458333333,299792,2002320,3537.522524755936,2026-05-25T19:06:32Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t040s
46,thesis_stride8_qa,112,387,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\387.mov,10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.996571820363386,1750,58.34,231,9,0.9625,0.0375,0.6,32,0,0.8660112454261615,0.6017117500305176,0.9397382140159607,82,0.3416666666666667,1482008.7878787878,246309,1699920,3417.1642680984514,2026-05-25T19:07:22Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_80fe4ac1_t048s
47,thesis_stride8_qa,115,387,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 25/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\387.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.996765847347994,1855,61.84,240,0,1.0,0.0,0.6,32,0,0.8074658701817194,0.6065892577171326,0.942916989326477,239,0.9958333333333333,563077.6375,52104,1001325,1719.1126000242168,2026-05-25T19:09:52Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_d4d4503f_t016s
48,thesis_stride8_qa,117,387,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 25/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\387.mov,10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.996765847347994,1855,61.84,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8225244752532768,0.6012023687362671,0.9636567831039429,214,0.8916666666666667,898846.5439330544,28375,1271160,2347.8705713370086,2026-05-25T19:11:32Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_d4d4503f_t032s
49,thesis_stride8_qa,118,387,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 25/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\387.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996765847347994,1855,61.84,240,0,1.0,0.0,0.6,32,0,0.8846291862428188,0.606430172920227,0.9707175493240356,240,1.0,980896.5375,94976,1399680,2636.3423759330385,2026-05-25T19:12:25Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_d4d4503f_t040s
50,thesis_stride8_qa,119,387,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 25/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\387.mov,10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.996765847347994,1855,61.84,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.9003774986758253,0.606430172920227,0.9739806652069092,223,0.9291666666666667,1132548.4849785408,181812,1399680,3010.546136425168,2026-05-25T19:13:16Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_d4d4503f_t048s
51,thesis_stride8_qa,123,387,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 26/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 26\387.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.99195494770716,1864,62.15,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8249631226062775,0.6039060950279236,0.9542221426963806,179,0.7458333333333333,1133741.8050847459,102144,1391958,2802.654957196632,2026-05-25T19:16:40Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_387_healthy\sequence_truro_cow_video_da_cbb81e26_t024s
52,thesis_stride8_qa,127,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,234,6,0.975,0.025,0.6,32,0,0.8190037959661239,0.6116658449172974,0.956710934638977,98,0.4083333333333333,993621.0512820513,205656,1335115,2496.1640629695808,2026-05-25T19:19:58Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t000s
53,thesis_stride8_qa,128,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,8.0,18.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8888472186471628,0.6311226487159729,0.9634602069854736,122,0.5083333333333333,1238125.1171548117,427284,1438560,2814.4430084291353,2026-05-25T19:20:48Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t008s
54,thesis_stride8_qa,129,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,240,0,1.0,0.0,0.6,32,0,0.8229477400581042,0.6010203957557678,0.9494761824607849,181,0.7541666666666667,1281187.7416666667,335808,1583280,2528.1310125549467,2026-05-25T19:21:36Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t016s
55,thesis_stride8_qa,130,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8322090914770335,0.6003561019897461,0.9617065787315369,202,0.8416666666666667,1105876.8025210083,532125,1581188,2330.55802826819,2026-05-25T19:22:24Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t024s
56,thesis_stride8_qa,131,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,240,0,1.0,0.0,0.6,32,0,0.8001114306350549,0.6069360971450806,0.9467660784721375,220,0.9166666666666666,1164466.65,619146,1564027,2308.1343616097665,2026-05-25T19:23:13Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t032s
57,thesis_stride8_qa,132,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,240,0,1.0,0.0,0.6,32,0,0.8623809047043324,0.6004304885864258,0.9632657170295715,182,0.7583333333333333,1027630.5625,152640,1302336,2327.1478747431975,2026-05-25T19:24:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t040s
58,thesis_stride8_qa,133,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Nov 5/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Nov 5\402.mov,10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.996721669762866,1830,61.00666666666667,217,23,0.9041666666666667,0.09583333333333334,0.6,32,0,0.8116621314655251,0.6004304885864258,0.9641216993331909,129,0.5375,1062684.857142857,99918,1281717,2612.9151993066757,2026-05-25T19:24:49Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_171de57e_t048s
59,thesis_stride8_qa,134,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\402.mov,10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.99677973379133,1863,62.10666666666666,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.8333349795812189,0.6034616231918335,0.9576762318611145,167,0.6958333333333333,1284982.339055794,74044,1792800,2160.8663391319,2026-05-25T19:25:37Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_acbaf51a_t000s
60,thesis_stride8_qa,135,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\402.mov,10.0,24.0,240,224,8.0,18.0,8.0,2.0,29.99677973379133,1863,62.10666666666666,237,3,0.9875,0.0125,0.6,32,0,0.8099578229183889,0.6040570735931396,0.9414191842079163,210,0.875,943601.8101265823,43624,1204200,2188.7630777151344,2026-05-25T19:26:28Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_acbaf51a_t008s
61,thesis_stride8_qa,136,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\402.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.99677973379133,1863,62.10666666666666,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8552664195076894,0.6528509259223938,0.9384523630142212,193,0.8041666666666667,815468.9237288135,77532,1075639,2245.402531133835,2026-05-25T19:27:19Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_acbaf51a_t016s
62,thesis_stride8_qa,137,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\402.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.99677973379133,1863,62.10666666666666,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.869084861348657,0.62247234582901,0.9517813920974731,174,0.725,865861.9327731093,43665,1078308,2709.9359589081646,2026-05-25T19:28:10Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_acbaf51a_t024s
63,thesis_stride8_qa,138,402,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Oct 6\402.mov,10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.99677973379133,1863,62.10666666666666,237,3,0.9875,0.0125,0.6,32,0,0.8380777473691143,0.6013336777687073,0.9601097106933594,191,0.7958333333333333,901789.4514767933,47064,1203650,3151.1382993340426,2026-05-25T19:29:03Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_402_healthy\sequence_truro_cow_video_da_acbaf51a_t032s
